par_id	art_id	keyword	country	text	label	orig_label	probability	pos	neg	pos_neg
2331	@@24757941	vulnerable	bd	in addition , 8,500 of the most vulnerable people -- such as children under five and pregnant and nursing mothers -- will receive six months of nutrition assistance .	0	0	1.0	0.313924103975296	0.6860758662223816	0
2332	@@1841882	vulnerable	tz	he said traditional pastoralists for many years lacked legal recognition a situation which have lead them into victimization and vulnerable .	0	0	1.0	0.997804582118988	0.00219540111720562	1
2333	@@1871587	disabled	ng	she added that her office has worked relentlessly with the present administration to translate policies into concrete actions for the women , children , the aged , orphans , the disabled , and other vulnerable members of the society . hajiya yuguda challenged nigerians to believe in the immense capacity and capability of the women folk in nation building in order to bring about the much needed positive change the country is yearning for .	1	3	0.5	0.010378308594226837	0.989621639251709	0
2334	@@9846267	in-need	ie	"""in her lengthy post , ariel goes on to accuse """" sketchy """" staff members of failing to keep track of the whereabouts of her vehicle , and declares , """" i am quite frankly appalled and will never go there again . i advise everyone to go somewhere else if you are in need of a body shop . if i could give them a -10 on ( review site ) @yelp ... etc i would ... if you want to as well i would n't mind ... """""""	0	0	1.0	0.9969890713691711	0.003011006396263838	1
2335	@@4458580	poor-families	gb	campaigners say most of the missing children are from poor families and the biggest reason why many remain untraced is because of the apathy of the police and law enforcement agencies .	0	0	1.0	0.9979731440544128	0.002026837319135666	1
2336	@@1837554	in-need	tz	debating the budget estimates for the ministry of lands , housing and human settlement development for the 2013/14 financial year , the lawmakers said it was unfair for the corporation to build houses which can be afforded by only a small section of people while majority of tanzanians were still in need of better houses .	0	0	1.0	0.9989990592002869	0.0010009807301685214	1
2337	@@8213179	migrant	lk	in both the paris and brussels massacres , several of the suspects came from the largely-immigrant molenbeek neighbourhood of brussels , including abdelhamid abaaoud , said to have played a key role in paris , and abdeslam who was arrested on march 18 .	0	0	1.0	0.8567994236946106	0.1432006061077118	1
2338	@@25915438	in-need	pk	"""the icrc head of delegation in pakistan reto stocker said , """" our focus in pakistan has been to develop local partnerships and promote best practices , and this centre is another example of how the icrc is reaching out to people in need of humanitarian assistance ."""	0	1	0.5	0.0013901691418141127	0.9986097812652588	0
2339	@@20968548	immigrant	pk	home to hundreds of individual nobel laureates , the united states has amassed the largest number of total prizes in any country . but a sizable percentage of u.s.-affiliated science laureates are immigrants who came to the u.s. during their childhoods or early careers .	0	0	1.0	0.00394444027915597	0.9960556030273438	0
2340	@@22597495	homeless	lk	the evicted people were homeless and deprived of their traditional livelihood as farmers and fishers .	0	0	1.0	0.9996480941772461	0.0003518858284223825	1
2341	@@21058613	poor-families	ph	in fact , many filipinos share the view of senator angara that it is certainly high time to cut red tape that has been hampering the national government 's social services to poor families across the country .	0	0	1.0	0.9848483204841614	0.015151675790548325	1
2342	@@26120901	migrant	hk	the measures have kept the migrants living in limbo . the overwhelming majority have not been granted asylum and they lead a tenuous existence , often at the whims of the government .	1	4	1.0	0.016955677419900894	0.9830443263053894	0
2343	@@2270762	vulnerable	ph	conversely , bridging capital is lowest in the marginal and vulnerable populations .	0	0	1.0	0.9950433969497681	0.004956592805683613	1
2344	@@23526312	in-need	sg	"""dr. c k lee , chief executive and medical director of hong kong red cross blood transfusion service , said , """" we are very glad that asiaray not only supports but also participates in the ' give blood alliance ' . we look forward to its creative and integrated publicity campaign helping to effectively encourage all walks of life , especially young people , to give blood regularly to benefit those in need . """""""	1	4	1.0	0.00034333486109972	0.9996566772460938	0
2345	@@2795505	refugee	in	ankara turkey is facing one of the biggest influxes of refugees from neighbouring syria since the war there began more than three years ago , the united nations ' refugee agency said on sunday , as civilians continued to flee clashes between islamic state ( is ) militants and kurdish forces .	0	0	1.0	0.7150658369064331	0.28493422269821167	1
2346	@@25131937	migrant	in	"""roberto rivellino or rivelino , the son of italian immigrants , sporting a large moustache , played outside left and scored one of his trademark bending free-kicks against the czechs , earning him the nickname """" patada at ? mica """" ( atomic kick ) by local fans ."""	0	0	1.0	0.003428522264584899	0.9965715408325195	0
2347	@@4622306	in-need	pk	though based in karachi and utilising the distinctly pakistani quandaries of political instability and terrorist-induced chaos , saba imtiaz manages to weave a story that is as cosmopolitan in essence as it is pakistani . take the kurtas and the rickshaws out of the equation , and the novel could be about any woman struggling to carve a niche in any cosmopolitan city around the globe . like ambitious young professionals the world over , ayesha is almost always in need of alcohol to provide some much-needed dutch-courage and escapism from the tight-rope act she calls her life .	0	0	1.0	0.0011216204147785902	0.9988784193992615	0
2348	@@1295696	disabled	us	it was n't hevesi 's only brush with the law . he left office in 2006 after pleading guilty to another felony for using state workers and resources to chauffeur around his wife , carol , who was disabled , as well as run family errands .	0	0	1.0	0.9993042945861816	0.0006957119912840426	1
2349	@@20366378	homeless	nz	* urgently build 450 state houses , partly funded by allowing housing nz to keep its dividend. * stop the sale of state houses. * build another 5000 houses and sell them to the community sector through progressive ownership. * expand the community housing sector by issuing govt-backed investment bonds. * implement the recommendations of a cross-party inquiry on homelessness .	0	0	1.0	0.07789288461208344	0.9221071600914001	0
2350	@@14299094	homeless	ng	"""all these services were primed towards , in mother teresa 's own words , """" the hungry , the naked , the homeless , the crippled , the blind , the lepers , all those people who feel unwanted , unloved , uncared for throughout society , people that have become a burden to the society and are shunned by everyone . """""""	1	4	1.0	0.0704037994146347	0.9295961856842041	0
